"","station","UTC","temp","node","day"
"410","KW23",2015-08-29,29.6,"KWLine_outside",2015-08-29
"411","KW22",2015-08-29,27.3,"KWLine_outside",2015-08-29
"412","KW21",2015-08-29,27.4,"KWLine_outside",2015-08-29
"413","KW20",2015-08-29,30.4,"KWLine_outside",2015-08-29
"414","KW19",2015-08-29,30.9,"KWLine_outside",2015-08-29
"415","KW24",2015-08-30,26,"KWLine_outside",2015-08-30
"416","KW23",2015-08-30,30.1,"KWLine_outside",2015-08-30
"417","KW22",2015-08-30,27.3,"KWLine_outside",2015-08-30
"418","KW21",2015-08-30,27.3,"KWLine_outside",2015-08-30
"419","KW20",2015-08-30,30.5,"KWLine_outside",2015-08-30
"420","KW19",2015-08-30,30.9,"KWLine_outside",2015-08-30
"421","KW24",2015-08-31,26.6,"KWLine_outside",2015-08-31
"422","KW23",2015-08-31,30.4,"KWLine_outside",2015-08-31
"423","KW22",2015-08-31,27.5,"KWLine_outside",2015-08-31
"424","KW21",2015-08-31,27.9,"KWLine_outside",2015-08-31
"425","KW20",2015-08-31,30.5,"KWLine_outside",2015-08-31
"426","KW19",2015-08-31,30.9,"KWLine_outside",2015-08-31
"427","KW24",2015-09-01,25.7,"KWLine_outside",2015-09-01
"428","KW23",2015-09-01,29.7,"KWLine_outside",2015-09-01
"429","KW22",2015-09-01,27.8,"KWLine_outside",2015-09-01
"430","KW21",2015-09-01,28,"KWLine_outside",2015-09-01
"431","KW20",2015-09-01,30.3,"KWLine_outside",2015-09-01
"432","KW19",2015-09-01,30.6,"KWLine_outside",2015-09-01
"433","KW24",2015-09-02,26.5,"KWLine_outside",2015-09-02
"434","KW23",2015-09-02,29.8,"KWLine_outside",2015-09-02
"435","KW22",2015-09-02,27.6,"KWLine_outside",2015-09-02
"436","KW21",2015-09-02,27.8,"KWLine_outside",2015-09-02
"437","KW20",2015-09-02,30.4,"KWLine_outside",2015-09-02
"438","KW19",2015-09-02,30.7,"KWLine_outside",2015-09-02
"439","KW24",2015-09-03,26.7,"KWLine_outside",2015-09-03
"440","KW23",2015-09-03,30.1,"KWLine_outside",2015-09-03
"441","KW22",2015-09-03,27.4,"KWLine_outside",2015-09-03
"442","KW21",2015-09-03,27.8,"KWLine_outside",2015-09-03
"443","KW20",2015-09-03,30.4,"KWLine_outside",2015-09-03
"444","KW19",2015-09-03,30.8,"KWLine_outside",2015-09-03
"445","KW24",2015-09-04,26.5,"KWLine_outside",2015-09-04
"446","KW23",2015-09-04,30.1,"KWLine_outside",2015-09-04
"447","KW22",2015-09-04,27.5,"KWLine_outside",2015-09-04
"448","KW21",2015-09-04,27.8,"KWLine_outside",2015-09-04
"449","KW20",2015-09-04,30.5,"KWLine_outside",2015-09-04
"450","KW19",2015-09-04,31,"KWLine_outside",2015-09-04
"451","KW24",2015-09-05,26.7,"KWLine_outside",2015-09-05
"452","KW23",2015-09-05,30.4,"KWLine_outside",2015-09-05
"453","KW22",2015-09-05,27.6,"KWLine_outside",2015-09-05
"454","KW21",2015-09-05,27.9,"KWLine_outside",2015-09-05
"455","KW20",2015-09-05,30.6,"KWLine_outside",2015-09-05
"456","KW19",2015-09-05,31,"KWLine_outside",2015-09-05
"457","KW24",2015-09-06,26.9,"KWLine_outside",2015-09-06
"458","KW23",2015-09-06,30.2,"KWLine_outside",2015-09-06
"459","KW22",2015-09-06,27.7,"KWLine_outside",2015-09-06
"460","KW21",2015-09-06,28,"KWLine_outside",2015-09-06
"461","KW20",2015-09-06,30.5,"KWLine_outside",2015-09-06
"462","KW19",2015-09-06,30.9,"KWLine_outside",2015-09-06
"463","KW24",2015-09-07,26.7,"KWLine_outside",2015-09-07
"464","KW23",2015-09-07,30.3,"KWLine_outside",2015-09-07
"465","KW22",2015-09-07,27.7,"KWLine_outside",2015-09-07
"466","KW21",2015-09-07,27.9,"KWLine_outside",2015-09-07
"467","KW20",2015-09-07,30.6,"KWLine_outside",2015-09-07
"468","KW19",2015-09-07,31,"KWLine_outside",2015-09-07
"469","KW24",2015-09-08,27,"KWLine_outside",2015-09-08
"470","KW23",2015-09-08,30.5,"KWLine_outside",2015-09-08
"471","KW22",2015-09-08,27.9,"KWLine_outside",2015-09-08
"472","KW21",2015-09-08,28.5,"KWLine_outside",2015-09-08
"473","KW20",2015-09-08,30.8,"KWLine_outside",2015-09-08
"474","KW19",2015-09-08,31.1,"KWLine_outside",2015-09-08
"475","KW24",2015-09-09,27,"KWLine_outside",2015-09-09
"476","KW23",2015-09-09,30.7,"KWLine_outside",2015-09-09
"477","KW22",2015-09-09,27.7,"KWLine_outside",2015-09-09
"478","KW21",2015-09-09,28.3,"KWLine_outside",2015-09-09
"479","KW20",2015-09-09,30.8,"KWLine_outside",2015-09-09
"480","KW19",2015-09-09,31.1,"KWLine_outside",2015-09-09
"481","KW24",2015-09-10,28.1,"KWLine_outside",2015-09-10
"482","KW23",2015-09-10,30.8,"KWLine_outside",2015-09-10
"483","KW22",2015-09-10,28,"KWLine_outside",2015-09-10
"484","KW21",2015-09-10,28.7,"KWLine_outside",2015-09-10
"485","KW20",2015-09-10,30.8,"KWLine_outside",2015-09-10
"486","KW19",2015-09-10,31.1,"KWLine_outside",2015-09-10
"487","KW24",2015-09-11,28,"KWLine_outside",2015-09-11
"488","KW23",2015-09-11,30.9,"KWLine_outside",2015-09-11
"489","KW22",2015-09-11,28.2,"KWLine_outside",2015-09-11
"490","KW21",2015-09-11,28.9,"KWLine_outside",2015-09-11
"491","KW20",2015-09-11,30.8,"KWLine_outside",2015-09-11
"492","KW19",2015-09-11,31.1,"KWLine_outside",2015-09-11
"493","KW24",2015-09-12,27.9,"KWLine_outside",2015-09-12
"494","KW23",2015-09-12,30.9,"KWLine_outside",2015-09-12
"495","KW22",2015-09-12,28.6,"KWLine_outside",2015-09-12
"496","KW21",2015-09-12,29.1,"KWLine_outside",2015-09-12
"497","KW20",2015-09-12,30.9,"KWLine_outside",2015-09-12
"498","KW19",2015-09-12,31.2,"KWLine_outside",2015-09-12
"499","KW24",2015-09-13,28.8,"KWLine_outside",2015-09-13
"500","KW23",2015-09-13,31,"KWLine_outside",2015-09-13
"501","KW22",2015-09-13,28.9,"KWLine_outside",2015-09-13
"502","KW21",2015-09-13,29.5,"KWLine_outside",2015-09-13
"503","KW20",2015-09-13,31,"KWLine_outside",2015-09-13
"504","KW19",2015-09-13,31.3,"KWLine_outside",2015-09-13
"505","KW24",2015-09-14,28.5,"KWLine_outside",2015-09-14
"506","KW23",2015-09-14,30.7,"KWLine_outside",2015-09-14
"507","KW22",2015-09-14,29,"KWLine_outside",2015-09-14
"508","KW21",2015-09-14,29.5,"KWLine_outside",2015-09-14
"509","KW20",2015-09-14,30.9,"KWLine_outside",2015-09-14
"510","KW19",2015-09-14,31.3,"KWLine_outside",2015-09-14
"511","KW24",2015-09-15,28.3,"KWLine_outside",2015-09-15
"512","KW23",2015-09-15,30.6,"KWLine_outside",2015-09-15
"513","KW22",2015-09-15,29,"KWLine_outside",2015-09-15
"514","KW21",2015-09-15,29.3,"KWLine_outside",2015-09-15
"515","KW20",2015-09-15,30.9,"KWLine_outside",2015-09-15
"516","KW19",2015-09-15,31.3,"KWLine_outside",2015-09-15
"517","KW24",2015-09-16,28.7,"KWLine_outside",2015-09-16
"518","KW23",2015-09-16,30.7,"KWLine_outside",2015-09-16
"519","KW22",2015-09-16,29,"KWLine_outside",2015-09-16
"520","KW21",2015-09-16,29.5,"KWLine_outside",2015-09-16
"521","KW20",2015-09-16,30.8,"KWLine_outside",2015-09-16
"522","KW19",2015-09-16,31.2,"KWLine_outside",2015-09-16
"523","KW24",2015-09-17,29.4,"KWLine_outside",2015-09-17
"524","KW23",2015-09-17,30.9,"KWLine_outside",2015-09-17
"525","KW22",2015-09-17,29.9,"KWLine_outside",2015-09-17
"526","KW21",2015-09-17,30.3,"KWLine_outside",2015-09-17
"527","KW20",2015-09-17,30.6,"KWLine_outside",2015-09-17
"528","KW19",2015-09-17,30.8,"KWLine_outside",2015-09-17
"529","KW24",2015-09-18,29.6,"KWLine_outside",2015-09-18
"530","KW23",2015-09-18,30.6,"KWLine_outside",2015-09-18
"531","KW22",2015-09-18,30.1,"KWLine_outside",2015-09-18
"532","KW21",2015-09-18,30.2,"KWLine_outside",2015-09-18
"533","KW20",2015-09-18,30.3,"KWLine_outside",2015-09-18
"534","KW19",2015-09-18,30.6,"KWLine_outside",2015-09-18
"535","KW24",2015-09-19,29.1,"KWLine_outside",2015-09-19
"536","KW23",2015-09-19,30.6,"KWLine_outside",2015-09-19
"537","KW22",2015-09-19,30.3,"KWLine_outside",2015-09-19
"538","KW21",2015-09-19,30,"KWLine_outside",2015-09-19
"539","KW20",2015-09-19,30.2,"KWLine_outside",2015-09-19
"540","KW19",2015-09-19,30.5,"KWLine_outside",2015-09-19
"541","KW24",2015-09-20,27.9,"KWLine_outside",2015-09-20
"542","KW23",2015-09-20,30.4,"KWLine_outside",2015-09-20
"543","KW22",2015-09-20,29.8,"KWLine_outside",2015-09-20
"544","KW21",2015-09-20,29.7,"KWLine_outside",2015-09-20
"545","KW20",2015-09-20,30.1,"KWLine_outside",2015-09-20
"546","KW19",2015-09-20,30.4,"KWLine_outside",2015-09-20
"547","KW24",2015-09-21,27.5,"KWLine_outside",2015-09-21
"548","KW23",2015-09-21,30.3,"KWLine_outside",2015-09-21
"549","KW22",2015-09-21,28.9,"KWLine_outside",2015-09-21
"550","KW21",2015-09-21,29,"KWLine_outside",2015-09-21
"551","KW20",2015-09-21,30.2,"KWLine_outside",2015-09-21
"552","KW19",2015-09-21,30.6,"KWLine_outside",2015-09-21
"553","KW24",2015-09-22,27.7,"KWLine_outside",2015-09-22
"554","KW23",2015-09-22,30.2,"KWLine_outside",2015-09-22
"555","KW22",2015-09-22,28.9,"KWLine_outside",2015-09-22
"556","KW21",2015-09-22,28.8,"KWLine_outside",2015-09-22
"557","KW20",2015-09-22,30.3,"KWLine_outside",2015-09-22
"558","KW19",2015-09-22,30.7,"KWLine_outside",2015-09-22
"559","KW24",2015-09-23,27.8,"KWLine_outside",2015-09-23
"560","KW23",2015-09-23,30.4,"KWLine_outside",2015-09-23
"561","KW22",2015-09-23,28.6,"KWLine_outside",2015-09-23
"562","KW21",2015-09-23,28.7,"KWLine_outside",2015-09-23
"563","KW20",2015-09-23,30.4,"KWLine_outside",2015-09-23
"564","KW19",2015-09-23,30.8,"KWLine_outside",2015-09-23
"565","KW24",2015-09-24,28.1,"KWLine_outside",2015-09-24
"566","KW23",2015-09-24,30.3,"KWLine_outside",2015-09-24
"567","KW22",2015-09-24,28.5,"KWLine_outside",2015-09-24
"568","KW21",2015-09-24,28.7,"KWLine_outside",2015-09-24
"569","KW20",2015-09-24,30.1,"KWLine_outside",2015-09-24
"570","KW19",2015-09-24,30.5,"KWLine_outside",2015-09-24
"571","KW24",2015-09-25,29,"KWLine_outside",2015-09-25
"572","KW23",2015-09-25,30.2,"KWLine_outside",2015-09-25
"573","KW22",2015-09-25,28.9,"KWLine_outside",2015-09-25
"574","KW21",2015-09-25,29.3,"KWLine_outside",2015-09-25
"575","KW20",2015-09-25,29.9,"KWLine_outside",2015-09-25
"576","KW19",2015-09-25,30.2,"KWLine_outside",2015-09-25
"577","KW24",2015-09-26,29.5,"KWLine_outside",2015-09-26
"578","KW23",2015-09-26,30.3,"KWLine_outside",2015-09-26
"579","KW22",2015-09-26,29.4,"KWLine_outside",2015-09-26
"580","KW21",2015-09-26,29.7,"KWLine_outside",2015-09-26
"581","KW20",2015-09-26,29.9,"KWLine_outside",2015-09-26
"582","KW19",2015-09-26,30.2,"KWLine_outside",2015-09-26
"583","KW24",2015-09-27,29.7,"KWLine_outside",2015-09-27
"584","KW23",2015-09-27,30.4,"KWLine_outside",2015-09-27
"585","KW22",2015-09-27,29.4,"KWLine_outside",2015-09-27
"586","KW21",2015-09-27,29.5,"KWLine_outside",2015-09-27
"587","KW20",2015-09-27,29.9,"KWLine_outside",2015-09-27
"588","KW19",2015-09-27,30.3,"KWLine_outside",2015-09-27
"589","KW24",2015-09-28,29.7,"KWLine_outside",2015-09-28
"590","KW23",2015-09-28,30.4,"KWLine_outside",2015-09-28
"591","KW22",2015-09-28,29.4,"KWLine_outside",2015-09-28
"592","KW21",2015-09-28,29.3,"KWLine_outside",2015-09-28
"593","KW20",2015-09-28,29.9,"KWLine_outside",2015-09-28
"594","KW19",2015-09-28,30.2,"KWLine_outside",2015-09-28
"595","KW24",2015-09-29,29.1,"KWLine_outside",2015-09-29
"596","KW23",2015-09-29,30.1,"KWLine_outside",2015-09-29
"597","KW22",2015-09-29,29.5,"KWLine_outside",2015-09-29
"598","KW21",2015-09-29,29.2,"KWLine_outside",2015-09-29
"599","KW20",2015-09-29,29.7,"KWLine_outside",2015-09-29
"600","KW19",2015-09-29,30,"KWLine_outside",2015-09-29
"601","KW24",2015-09-30,29.2,"KWLine_outside",2015-09-30
"602","KW23",2015-09-30,30,"KWLine_outside",2015-09-30
"603","KW22",2015-09-30,29.3,"KWLine_outside",2015-09-30
"604","KW21",2015-09-30,28.9,"KWLine_outside",2015-09-30
"605","KW20",2015-09-30,29.6,"KWLine_outside",2015-09-30
"606","KW19",2015-09-30,29.9,"KWLine_outside",2015-09-30
"607","KW24",2015-10-01,29.1,"KWLine_outside",2015-10-01
"608","KW23",2015-10-01,29.7,"KWLine_outside",2015-10-01
"609","KW22",2015-10-01,29.1,"KWLine_outside",2015-10-01
"610","KW21",2015-10-01,28.8,"KWLine_outside",2015-10-01
"611","KW20",2015-10-01,29.7,"KWLine_outside",2015-10-01
"612","KW19",2015-10-01,30.1,"KWLine_outside",2015-10-01
"613","KW24",2015-10-02,29,"KWLine_outside",2015-10-02
"614","KW23",2015-10-02,29.4,"KWLine_outside",2015-10-02
"615","KW22",2015-10-02,29.1,"KWLine_outside",2015-10-02
"616","KW21",2015-10-02,28.7,"KWLine_outside",2015-10-02
"617","KW20",2015-10-02,29.5,"KWLine_outside",2015-10-02
"618","KW19",2015-10-02,29.9,"KWLine_outside",2015-10-02
"619","KW24",2015-10-03,28.9,"KWLine_outside",2015-10-03
"620","KW23",2015-10-03,29.4,"KWLine_outside",2015-10-03
"621","KW22",2015-10-03,29,"KWLine_outside",2015-10-03
"622","KW21",2015-10-03,28.7,"KWLine_outside",2015-10-03
"623","KW20",2015-10-03,29.4,"KWLine_outside",2015-10-03
"624","KW19",2015-10-03,29.8,"KWLine_outside",2015-10-03
"625","KW24",2015-10-04,28.7,"KWLine_outside",2015-10-04
"626","KW23",2015-10-04,29.1,"KWLine_outside",2015-10-04
"627","KW22",2015-10-04,28.9,"KWLine_outside",2015-10-04
"628","KW21",2015-10-04,28.6,"KWLine_outside",2015-10-04
"629","KW20",2015-10-04,28.9,"KWLine_outside",2015-10-04
"630","KW19",2015-10-04,29.3,"KWLine_outside",2015-10-04
"631","KW24",2015-10-05,28.7,"KWLine_outside",2015-10-05
"632","KW23",2015-10-05,29.2,"KWLine_outside",2015-10-05
"633","KW22",2015-10-05,28.9,"KWLine_outside",2015-10-05
"634","KW21",2015-10-05,28.6,"KWLine_outside",2015-10-05
"635","KW20",2015-10-05,28.8,"KWLine_outside",2015-10-05
"636","KW19",2015-10-05,29,"KWLine_outside",2015-10-05
"637","KW24",2015-10-06,29,"KWLine_outside",2015-10-06
"638","KW23",2015-10-06,29.9,"KWLine_outside",2015-10-06
"639","KW22",2015-10-06,29.1,"KWLine_outside",2015-10-06
"640","KW21",2015-10-06,28.8,"KWLine_outside",2015-10-06
"641","KW20",2015-10-06,29,"KWLine_outside",2015-10-06
"642","KW19",2015-10-06,29.3,"KWLine_outside",2015-10-06
"643","KW24",2015-10-07,29,"KWLine_outside",2015-10-07
"644","KW23",2015-10-07,30.1,"KWLine_outside",2015-10-07
"645","KW22",2015-10-07,29.6,"KWLine_outside",2015-10-07
"646","KW21",2015-10-07,29.4,"KWLine_outside",2015-10-07
"647","KW20",2015-10-07,29.2,"KWLine_outside",2015-10-07
"648","KW19",2015-10-07,29.4,"KWLine_outside",2015-10-07
"649","KW24",2015-10-08,28.8,"KWLine_outside",2015-10-08
"650","KW23",2015-10-08,29.1,"KWLine_outside",2015-10-08
"651","KW22",2015-10-08,28.9,"KWLine_outside",2015-10-08
"652","KW21",2015-10-08,28.7,"KWLine_outside",2015-10-08
"653","KW20",2015-10-08,29,"KWLine_outside",2015-10-08
"654","KW19",2015-10-08,29.4,"KWLine_outside",2015-10-08
"655","KW24",2015-10-09,28.8,"KWLine_outside",2015-10-09
"656","KW23",2015-10-09,29.2,"KWLine_outside",2015-10-09
"657","KW22",2015-10-09,28.8,"KWLine_outside",2015-10-09
"658","KW21",2015-10-09,28.6,"KWLine_outside",2015-10-09
"659","KW20",2015-10-09,28.6,"KWLine_outside",2015-10-09
"660","KW19",2015-10-09,28.9,"KWLine_outside",2015-10-09
"661","KW24",2015-10-10,28.9,"KWLine_outside",2015-10-10
"662","KW23",2015-10-10,28.9,"KWLine_outside",2015-10-10
"663","KW22",2015-10-10,28.8,"KWLine_outside",2015-10-10
"664","KW21",2015-10-10,28.5,"KWLine_outside",2015-10-10
"665","KW20",2015-10-10,28.6,"KWLine_outside",2015-10-10
"666","KW19",2015-10-10,28.9,"KWLine_outside",2015-10-10
"667","KW24",2015-10-11,28.9,"KWLine_outside",2015-10-11
"668","KW23",2015-10-11,28.8,"KWLine_outside",2015-10-11
"669","KW22",2015-10-11,28.8,"KWLine_outside",2015-10-11
"670","KW21",2015-10-11,28.5,"KWLine_outside",2015-10-11
"671","KW20",2015-10-11,28.5,"KWLine_outside",2015-10-11
"672","KW19",2015-10-11,28.9,"KWLine_outside",2015-10-11
"673","KW24",2015-10-12,28.8,"KWLine_outside",2015-10-12
"674","KW23",2015-10-12,28.8,"KWLine_outside",2015-10-12
"675","KW22",2015-10-12,28.7,"KWLine_outside",2015-10-12
"676","KW21",2015-10-12,28.4,"KWLine_outside",2015-10-12
"677","KW20",2015-10-12,28.5,"KWLine_outside",2015-10-12
"678","KW19",2015-10-12,28.8,"KWLine_outside",2015-10-12
"679","KW24",2015-10-13,29.1,"KWLine_outside",2015-10-13
"680","KW23",2015-10-13,29.1,"KWLine_outside",2015-10-13
"681","KW22",2015-10-13,29,"KWLine_outside",2015-10-13
"682","KW21",2015-10-13,28.7,"KWLine_outside",2015-10-13
"683","KW20",2015-10-13,28.6,"KWLine_outside",2015-10-13
"684","KW19",2015-10-13,28.9,"KWLine_outside",2015-10-13
"685","KW24",2015-10-14,28.9,"KWLine_outside",2015-10-14
"686","KW23",2015-10-14,28.9,"KWLine_outside",2015-10-14
"687","KW22",2015-10-14,28.9,"KWLine_outside",2015-10-14
"688","KW21",2015-10-14,28.5,"KWLine_outside",2015-10-14
"689","KW20",2015-10-14,28.6,"KWLine_outside",2015-10-14
"690","KW19",2015-10-14,28.9,"KWLine_outside",2015-10-14
"691","KW24",2015-10-15,28.8,"KWLine_outside",2015-10-15
"692","KW23",2015-10-15,28.8,"KWLine_outside",2015-10-15
"693","KW22",2015-10-15,28.7,"KWLine_outside",2015-10-15
"694","KW21",2015-10-15,28.4,"KWLine_outside",2015-10-15
"695","KW20",2015-10-15,28.6,"KWLine_outside",2015-10-15
"696","KW19",2015-10-15,28.9,"KWLine_outside",2015-10-15
"697","KW24",2015-10-16,28.8,"KWLine_outside",2015-10-16
"698","KW23",2015-10-16,28.8,"KWLine_outside",2015-10-16
"699","KW22",2015-10-16,28.7,"KWLine_outside",2015-10-16
"700","KW21",2015-10-16,28.4,"KWLine_outside",2015-10-16
"701","KW20",2015-10-16,28.5,"KWLine_outside",2015-10-16
"702","KW19",2015-10-16,28.8,"KWLine_outside",2015-10-16
"703","KW24",2015-10-17,28.8,"KWLine_outside",2015-10-17
"704","KW23",2015-10-17,28.9,"KWLine_outside",2015-10-17
"705","KW22",2015-10-17,28.7,"KWLine_outside",2015-10-17
"706","KW21",2015-10-17,28.4,"KWLine_outside",2015-10-17
"707","KW20",2015-10-17,28.5,"KWLine_outside",2015-10-17
"708","KW19",2015-10-17,28.8,"KWLine_outside",2015-10-17
"709","KW24",2015-10-18,28.8,"KWLine_outside",2015-10-18
"710","KW23",2015-10-18,29,"KWLine_outside",2015-10-18
"711","KW22",2015-10-18,28.7,"KWLine_outside",2015-10-18
"712","KW21",2015-10-18,28.4,"KWLine_outside",2015-10-18
"713","KW20",2015-10-18,28.6,"KWLine_outside",2015-10-18
"714","KW19",2015-10-18,28.9,"KWLine_outside",2015-10-18
"715","KW24",2015-10-19,28.8,"KWLine_outside",2015-10-19
"716","KW23",2015-10-19,28.9,"KWLine_outside",2015-10-19
"717","KW22",2015-10-19,28.7,"KWLine_outside",2015-10-19
"718","KW21",2015-10-19,28.3,"KWLine_outside",2015-10-19
"719","KW20",2015-10-19,28.5,"KWLine_outside",2015-10-19
"720","KW19",2015-10-19,28.8,"KWLine_outside",2015-10-19
"721","KW24",2015-10-20,28.7,"KWLine_outside",2015-10-20
"722","KW23",2015-10-20,28.7,"KWLine_outside",2015-10-20
"723","KW22",2015-10-20,28.5,"KWLine_outside",2015-10-20
"724","KW21",2015-10-20,28.2,"KWLine_outside",2015-10-20
"725","KW20",2015-10-20,28.3,"KWLine_outside",2015-10-20
"726","KW19",2015-10-20,28.6,"KWLine_outside",2015-10-20
"727","KW24",2015-10-21,28.4,"KWLine_outside",2015-10-21
"728","KW23",2015-10-21,28.5,"KWLine_outside",2015-10-21
"729","KW22",2015-10-21,28.3,"KWLine_outside",2015-10-21
"730","KW21",2015-10-21,28,"KWLine_outside",2015-10-21
"731","KW20",2015-10-21,28.1,"KWLine_outside",2015-10-21
"732","KW19",2015-10-21,28.4,"KWLine_outside",2015-10-21
"733","KW24",2015-10-22,28,"KWLine_outside",2015-10-22
"734","KW23",2015-10-22,28.2,"KWLine_outside",2015-10-22
"735","KW22",2015-10-22,27.9,"KWLine_outside",2015-10-22
"736","KW21",2015-10-22,27.7,"KWLine_outside",2015-10-22
"737","KW20",2015-10-22,27.9,"KWLine_outside",2015-10-22
"738","KW19",2015-10-22,28.1,"KWLine_outside",2015-10-22
"739","KW24",2015-10-23,27.8,"KWLine_outside",2015-10-23
"740","KW23",2015-10-23,27.9,"KWLine_outside",2015-10-23
"741","KW22",2015-10-23,27.6,"KWLine_outside",2015-10-23
"742","KW21",2015-10-23,27.3,"KWLine_outside",2015-10-23
"743","KW20",2015-10-23,27.5,"KWLine_outside",2015-10-23
"744","KW19",2015-10-23,27.8,"KWLine_outside",2015-10-23
"745","KW24",2015-10-24,27.8,"KWLine_outside",2015-10-24
"746","KW23",2015-10-24,27.9,"KWLine_outside",2015-10-24
"747","KW22",2015-10-24,27.6,"KWLine_outside",2015-10-24
"748","KW21",2015-10-24,27.3,"KWLine_outside",2015-10-24
"749","KW20",2015-10-24,27.4,"KWLine_outside",2015-10-24
"750","KW19",2015-10-24,27.7,"KWLine_outside",2015-10-24
"751","KW24",2015-10-25,27.6,"KWLine_outside",2015-10-25
"752","KW23",2015-10-25,27.6,"KWLine_outside",2015-10-25
"753","KW22",2015-10-25,27.4,"KWLine_outside",2015-10-25
"754","KW21",2015-10-25,27,"KWLine_outside",2015-10-25
"755","KW20",2015-10-25,27.1,"KWLine_outside",2015-10-25
"756","KW19",2015-10-25,27.4,"KWLine_outside",2015-10-25
"757","KW24",2015-10-26,27.6,"KWLine_outside",2015-10-26
"758","KW23",2015-10-26,27.7,"KWLine_outside",2015-10-26
"759","KW22",2015-10-26,27.5,"KWLine_outside",2015-10-26
"760","KW21",2015-10-26,27.1,"KWLine_outside",2015-10-26
"761","KW20",2015-10-26,27.3,"KWLine_outside",2015-10-26
"762","KW19",2015-10-26,27.6,"KWLine_outside",2015-10-26
"763","KW24",2015-10-27,27.7,"KWLine_outside",2015-10-27
"764","KW23",2015-10-27,27.8,"KWLine_outside",2015-10-27
"765","KW22",2015-10-27,27.5,"KWLine_outside",2015-10-27
"766","KW21",2015-10-27,27.2,"KWLine_outside",2015-10-27
"767","KW20",2015-10-27,27.4,"KWLine_outside",2015-10-27
"768","KW19",2015-10-27,27.7,"KWLine_outside",2015-10-27
"769","KW24",2015-10-28,27.6,"KWLine_outside",2015-10-28
"770","KW23",2015-10-28,27.8,"KWLine_outside",2015-10-28
"771","KW22",2015-10-28,27.5,"KWLine_outside",2015-10-28
"772","KW21",2015-10-28,27.2,"KWLine_outside",2015-10-28
"773","KW20",2015-10-28,27.4,"KWLine_outside",2015-10-28
"774","KW19",2015-10-28,27.8,"KWLine_outside",2015-10-28
"775","KW24",2015-10-29,27.6,"KWLine_outside",2015-10-29
"776","KW23",2015-10-29,27.8,"KWLine_outside",2015-10-29
"777","KW22",2015-10-29,27.5,"KWLine_outside",2015-10-29
"778","KW21",2015-10-29,27.2,"KWLine_outside",2015-10-29
"779","KW20",2015-10-29,27.5,"KWLine_outside",2015-10-29
"780","KW19",2015-10-29,27.8,"KWLine_outside",2015-10-29
"781","KW24",2015-10-30,27.6,"KWLine_outside",2015-10-30
"782","KW23",2015-10-30,27.8,"KWLine_outside",2015-10-30
"783","KW22",2015-10-30,27.5,"KWLine_outside",2015-10-30
"784","KW21",2015-10-30,27.2,"KWLine_outside",2015-10-30
"785","KW20",2015-10-30,27.5,"KWLine_outside",2015-10-30
"786","KW19",2015-10-30,27.8,"KWLine_outside",2015-10-30
"787","KW24",2015-10-31,27.6,"KWLine_outside",2015-10-31
"788","KW23",2015-10-31,27.8,"KWLine_outside",2015-10-31
"789","KW22",2015-10-31,27.6,"KWLine_outside",2015-10-31
"790","KW21",2015-10-31,27.3,"KWLine_outside",2015-10-31
"791","KW20",2015-10-31,27.6,"KWLine_outside",2015-10-31
"792","KW19",2015-10-31,27.8,"KWLine_outside",2015-10-31
"793","KW24",2015-11-01,27.7,"KWLine_outside",2015-11-01
"794","KW23",2015-11-01,27.9,"KWLine_outside",2015-11-01
